,data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc
75,1/3/21 23:00,0,0.277933,0.317236,0.306367,0,0.341149
76,1/4/21 0:00,0.431763,0.279989,0.338383,0.301334,0,0.349087
77,1/4/21 1:00,0.421688,0.290287,0.340158,0.29835,0,0.343327
78,1/4/21 2:00,0.417164,0.285221,0.340861,0.304265,0,0.345305
79,1/4/21 3:00,0.431474,0.283804,0.338781,0.301175,0,0.340667
80,1/4/21 4:00,0.444169,0.284725,0.336921,0.299474,0,0.350949
81,1/4/21 5:00,0.435914,0.293825,0.332278,0.301962,0,0.353604
82,1/4/21 6:00,0.440562,0.295223,0.338727,0.303073,0,0.361005
83,1/4/21 7:00,0.457095,0.309098,0.341912,0.311238,0,0.366446
84,1/4/21 8:00,0.463657,0.313957,0.33555,0.314891,0,0.36622
85,1/4/21 9:00,0.478364,0.303156,0.336184,0.319852,0,0.352992
86,1/4/21 10:00,0.480663,0.305212,0.369141,0.340982,0,0.362875
87,1/4/21 11:00,0.474692,0.30797,0.345872,0.316942,0,0.383786
88,1/4/21 12:00,0.472035,0.311463,0.364288,0.323735,0,0.360659
89,1/4/21 13:00,0.471342,0.312585,0.364376,0.326376,0,0.355508
90,1/4/21 14:00,0.471515,0.328106,0.255652,0.318187,0,0.350577
91,1/4/21 15:00,0.47549,0.315849,0.318554,0.340084,0,0.360952
92,1/4/21 16:00,0.47513,0.318787,0.307263,0.325543,0,0.364262
93,1/4/21 17:00,0.467274,0.308769,0.287865,0.324331,0,0.351084
94,1/4/21 18:00,0.462497,0.299241,0.282817,0.323308,0,0.353904
95,1/4/21 19:00,0.446256,0.303189,0.257046,0.310628,0,0.339542
96,1/4/21 20:00,0.450952,0.307255,0.265535,0.301497,0,0.334393
97,1/4/21 21:00,0.448706,0.301697,0.25719,0.302274,0,0.343778
98,1/4/21 22:00,0.457054,0.305399,0.256082,0,0,0.335898
99,1/4/21 23:00,0.456503,0.309398,0.264504,0.307666,0,0.346852
100,1/5/21 0:00,0.444929,0.291563,0.267766,0.302835,0,0.348097
101,1/5/21 1:00,0.434708,0.283691,0.242267,0.302863,0,0.349599
102,1/5/21 2:00,0.433359,0.289504,0.245112,0.300377,0,0.339674
103,1/5/21 3:00,0.425412,0.27946,0.231635,0.289382,0,0.33551
104,1/5/21 4:00,0.41519,0.275242,0.223823,0.281544,0,0.33883
105,1/5/21 5:00,0.416575,0.269884,0.216,0.282362,0,0.354863
106,1/5/21 6:00,0.426204,0.27967,0.230788,0.288228,0,0.342813
107,1/5/21 7:00,0.426042,0.292404,0.251428,0.291417,0,0.332156
108,1/5/21 8:00,0.429036,0.288743,0.253325,0.295261,0,0.340932
109,1/5/21 9:00,0,0.297505,0.247918,0.288178,0,0.354973
110,1/5/21 10:00,0.448716,0.292662,0.260168,0.292014,0,0.369329
111,1/5/21 11:00,0.439617,0.286101,0.251139,0.298656,0,0.346318
112,1/5/21 12:00,0.43007,0.277768,0.249093,0.285786,0,0.345974
113,1/5/21 13:00,0.437931,0.283198,0.24952,0.28696,0,0.349835
114,1/5/21 14:00,0.439701,0.290934,0.244784,0.278733,0,0.33863
115,1/5/21 15:00,0.444436,0.288167,0.244962,0.286583,0,0.320198
116,1/5/21 16:00,0.455826,0.302686,0.266622,0.278015,0,0.319726
117,1/5/21 17:00,0.466167,0.315478,0.271427,0.294166,0,0
118,1/5/21 18:00,0.457197,0.312385,0.268438,0.31883,0,0.342927
119,1/5/21 19:00,0.461986,0.311508,0.275296,0.320149,0,0.345587
120,1/5/21 20:00,0.477359,0.320978,0.290471,0.326363,0,0.361974
121,1/5/21 21:00,0.473607,0.327909,0.299029,0.324685,0,0.366606
122,1/5/21 22:00,0.480012,0.34557,0.321056,0.324114,0,0.380405
123,1/5/21 23:00,0.477092,0.353217,0.327761,0.330558,0,0.405997
124,1/6/21 0:00,0.470017,0.346047,0.325878,0.327777,0,0.388255
125,1/6/21 1:00,0.457055,0.334911,0.288298,0.31958,0,0.369753
126,1/6/21 2:00,0.446246,0.318175,0.286056,0.313465,0,0.385635
127,1/6/21 3:00,0.443313,0.320817,0.278707,0.308786,0,0.373446
128,1/6/21 4:00,0.427637,0.307645,0.279295,0.306239,0,0.367202
129,1/6/21 5:00,0.419525,0.292546,0.265298,0.310486,0,0.333385
130,1/6/21 6:00,0.409638,0.277043,0.251294,0.303891,0,0.330253
131,1/6/21 7:00,0.395397,0.263842,0,0.289388,0,0.324189
132,1/6/21 8:00,0.390165,0.258476,0.244549,0.280637,0,0.312036
133,1/6/21 9:00,0.386938,0.263281,0.213422,0.302939,0,0.305931
134,1/6/21 10:00,0.394539,0.264667,0.208314,0.306382,0,0.307432
135,1/6/21 11:00,0.401143,0.259933,0.228993,0.337963,0,0.314324
136,1/6/21 12:00,0.421085,0.2751,0.23457,0.350872,0,0.332072
137,1/6/21 13:00,0.430031,0.283688,0.233972,0.342731,0,0.324572
138,1/6/21 14:00,0.433837,0.31416,0.252325,0.370409,0,0.344786
139,1/6/21 15:00,0.442657,0.333648,0.258892,0.384085,0,0.356571
140,1/6/21 16:00,0.443082,0.346357,0.279219,0.391521,0,0.367408
141,1/6/21 17:00,0.478047,0.408162,0.318857,0.493098,0,0.39201
142,1/6/21 18:00,0.458908,0.475123,0.368005,0.598485,0,0.462487
143,1/6/21 19:00,0.510994,0.516448,0.407525,0.843388,0,0.512832
144,1/6/21 20:00,0.545024,0.544233,0.42818,0.752275,0,0.561874
145,1/6/21 21:00,0.558626,0.613298,0.463856,0.762548,0,0.575822
146,1/6/21 22:00,0,0.570311,0.451565,0.667666,0,0.600683
147,1/6/21 23:00,0.570145,0.604676,0.463996,0.654887,0,0.580191
148,1/7/21 0:00,0.579927,0.563386,0.499549,0.560518,0,0.619332
149,1/7/21 1:00,0.548646,0.553649,0.448737,0.51456,0,0.585333
150,1/7/21 2:00,0.568584,0.571854,0.465042,0.5848,0,0.619097
151,1/7/21 3:00,0.565129,0.556375,0.449644,0.517057,0,0.556478
152,1/7/21 4:00,0.578559,0.570759,0.468731,0.513551,0,0.569581
153,1/7/21 5:00,0.575689,0.616227,0.477725,0.496938,0,0.535125
154,1/7/21 6:00,0.539687,0.788049,0.50413,0.521463,0,0.501933
155,1/7/21 7:00,0.479985,0.649684,0.501742,0.523146,0,0.440495
156,1/7/21 8:00,0.436414,0.472191,0.430533,0.556942,0,0.471874
157,1/7/21 9:00,0.512037,0.524478,0.427612,0.596875,0,0.461322
158,1/7/21 10:00,0.547686,0.505157,0.459224,0.545762,0,0.520597
159,1/7/21 11:00,0.542195,0.525747,0.474515,0.515023,0,0.511839
160,1/7/21 12:00,0.509009,0.510017,0.378822,0.492676,0,0.476593
161,1/7/21 13:00,0.530192,0.488698,0.386735,0.483434,0,0.435939
162,1/7/21 14:00,0.508126,0.559758,0.338715,0.516667,0,0.457359
163,1/7/21 15:00,0.523409,0.618857,0.365826,0.50446,0,0.457226
164,1/7/21 16:00,0.578821,0.74589,0.417721,0.601628,0,0.50047
165,1/7/21 17:00,0.64767,0.874627,0.479723,0.688005,0,0.515836
166,1/7/21 18:00,0.685134,0.752408,0.545837,0.602481,0,0.533124
167,1/7/21 19:00,0.654596,0.805588,0.545256,0.656933,0,0.611664
168,1/7/21 20:00,0.628658,0.891379,0.595318,0.641727,0,0.746235
169,1/7/21 21:00,0.596411,0.708135,0.68322,0,0,0.677327
170,1/7/21 22:00,0.636307,0.684587,0.537769,0.674228,0,0.614595
171,1/7/21 23:00,0.624253,0.708038,0.607128,0.676958,0,0.596373
172,1/8/21 0:00,0.606192,0.758598,0.577008,0.715172,0,0.571835
173,1/8/21 1:00,0.744777,0.803886,0.710807,0.719705,0,0.537225
174,1/8/21 2:00,0.80164,0.933642,0.692552,0.716557,0,0.54436
175,1/8/21 3:00,0.718163,0.859647,0.640035,0.714407,0,0.516963
176,1/8/21 4:00,0.660384,0.698014,0.314566,0.69619,0,0.514072
177,1/8/21 5:00,0.648101,0.626748,0.523641,0.657929,0,0.499854
178,1/8/21 6:00,0.660484,0.568928,0.477204,0.599774,0,0.502206
179,1/8/21 7:00,0.594003,0.600029,0.441218,0.579933,0,0.489666
180,1/8/21 8:00,0.615056,0.599933,0.43454,0.755225,0,0.531389
181,1/8/21 9:00,0.602735,0.505789,0.44049,0.675645,0,0.553254
182,1/8/21 10:00,0.573783,0.494579,0.424645,0.663049,0,0.57985
183,1/8/21 11:00,0.606741,0.553101,0.441138,0.600339,0,0.561042
184,1/8/21 12:00,0.57484,0.551122,0.468048,0.560569,0,0.526659
185,1/8/21 13:00,0.57426,0.552666,0.449274,0.470441,0,0
186,1/8/21 14:00,0.575021,0.568435,0.455093,0.503106,0,0
187,1/8/21 15:00,0.573788,0.580612,0.487762,0.485306,0,0.337084
188,1/8/21 16:00,0.571873,0.639782,0.485352,0.640699,0,0
189,1/8/21 17:00,0.621614,0.660266,0.526555,0.677039,0,0.503772
190,1/8/21 18:00,0.61404,0.646674,0.645672,0.786784,0,0.551968
191,1/8/21 19:00,0.667709,0.876583,0.650906,0.919874,0,0.58394
192,1/8/21 20:00,0.708633,0.854495,0.728542,0.965312,0,0.559374
193,1/8/21 21:00,0.664144,1.01142,0.650365,1.01543,0,0.571602
194,1/8/21 22:00,0.646994,0.909904,0.598657,0.824043,0,0.57058
195,1/8/21 23:00,0.625878,0.760332,0.570945,0.788144,0,0.545974
196,1/9/21 0:00,0.602045,0.601035,0.470392,0.577725,0,0.585486
197,1/9/21 1:00,0.666538,0.575692,0.545089,0.56508,0,0.562729
198,1/9/21 2:00,0.637099,0.630189,0.525526,0.53584,0,0.455368
199,1/9/21 3:00,0.56455,0.586538,0.449014,0.545267,0,0.38457
200,1/9/21 4:00,0.542544,0.504439,0.407212,0.497682,0,0.369449
201,1/9/21 5:00,0.484519,0.436579,0.3465,0.492781,0,0.337383
202,1/9/21 6:00,0.453183,0.40475,0,0.45736,0,0.310009
203,1/9/21 7:00,0.440676,0,0.327635,0.44966,0,0.319166
204,1/9/21 8:00,0.43589,0.398176,0.313952,0.431222,0,0.332417
205,1/9/21 9:00,0.463728,0.390382,0.340668,0.438068,0,0.337925
206,1/9/21 10:00,0.514447,0.427689,0.353118,0.440563,0,0.330979
207,1/9/21 11:00,0.52672,0.442959,0.352894,0.459819,0,0.337023
208,1/9/21 12:00,0.528064,0.48285,0.340742,0.480169,0,0.323038
209,1/9/21 13:00,0.52451,0.495201,0.302908,0.517747,0,0.338508
210,1/9/21 14:00,0.501468,0.541056,0.305257,0.479115,0,0.363702
211,1/9/21 15:00,0.531019,0.533842,0.272004,0.51924,0,0.365674
212,1/9/21 16:00,0.433038,0.381192,0.222497,0.494196,0,0.365082
213,1/9/21 17:00,0.562462,0.557183,0.227082,0.457715,0,0.411597
214,1/9/21 18:00,0.502329,0.496615,0.240997,0.580014,0,0.418273
215,1/9/21 19:00,0.43329,0.402897,0.275059,0.724586,0,0.300539
216,1/9/21 20:00,0.515165,0.44642,0.398829,0.606704,0,0.44313
217,1/9/21 21:00,0,0.547079,0.403194,0.601889,0,0.490573
218,1/9/21 22:00,0.770645,0.650309,0.461383,0.537335,0,0.452162
219,1/9/21 23:00,0.654759,0.650911,0.472124,0.551899,0,0.413115
220,1/10/21 0:00,0.559549,0.670696,0.529979,0.762548,0,0.385786
221,1/10/21 1:00,0.555673,0.49483,0.402739,0.613975,0,0.347325
222,1/10/21 2:00,0.508281,0.409184,0.367475,0.494005,0,0.402188
223,1/10/21 3:00,0.470728,0.39537,0.37635,0.454488,0,0.344723
224,1/10/21 4:00,0.439712,0.377677,0.333717,0.421977,0,0.306382
225,1/10/21 5:00,0.428643,0.379761,0.312314,0.410653,0,0.305413
226,1/10/21 6:00,0.431914,0.393308,0.397865,0.404692,0,0.278728
227,1/10/21 7:00,0.440786,0.416205,0.301921,0.402233,0,0.29638
228,1/10/21 8:00,0.43022,0.367117,0.323812,0.426497,0,0.297747
229,1/10/21 9:00,0.42853,0.465888,0.378466,0.369954,0,0.307015
230,1/10/21 10:00,0.469074,0.452919,0.396762,0.346811,0,0.329069
231,1/10/21 11:00,0.494993,0.48632,0.374145,0.491745,0,0.341402
232,1/10/21 12:00,0.485008,0.45298,0.395057,0.46622,0,0.379353
233,1/10/21 13:00,0.466371,0.442066,0.344022,0.386622,0,0.383352
234,1/10/21 14:00,0.427506,0.386934,0.325606,0.376183,0,0.304494
235,1/10/21 15:00,0.415384,0.368094,0.295242,0.381721,0,0.297783
236,1/10/21 16:00,0.437006,0.429107,0.297903,0.441796,0,0.286604
237,1/10/21 17:00,0.450063,0.404273,0.337874,0.58985,0,0.324062
238,1/10/21 18:00,0.47323,0.48526,0.343642,0.796809,0,0.341028
239,1/10/21 19:00,0.526496,0.517276,0.495054,0.695991,0,0.353901
240,1/10/21 20:00,0.53781,0.527922,0.46675,0,0,0.335641
241,1/10/21 21:00,0.402273,0.363618,0.30173,0.457488,0,0.306404
242,1/10/21 22:00,0.391591,0.316802,0.260829,0.430696,0,0.290602
243,1/10/21 23:00,0.375711,0.314102,0.247667,0.421109,0,0.288357
244,1/11/21 0:00,0.365209,0.292813,0.244087,0.416954,0,0.276364
245,1/11/21 1:00,0.363175,0.293029,0.237172,0.391249,0,0.262447
246,1/11/21 2:00,0.361109,0.294585,0.257461,0.386196,0,0.265206
247,1/11/21 3:00,0.350049,0.281255,0.2608,0.381784,0,0.266379
248,1/11/21 4:00,0.34722,0.280949,0.237095,0.369056,0,0.260295
249,1/11/21 5:00,0.357626,0.290097,0.240218,0.355202,0,0.271174
250,1/11/21 6:00,0.362399,0.297076,0.266315,0.35409,0,0.271214
251,1/11/21 7:00,0.373443,0.33322,0.270317,0.360037,0,0.279884
252,1/11/21 8:00,0.39598,0.37139,0.288841,0.373347,0,0.29984
253,1/11/21 9:00,0.401612,0.360882,0.279294,0.379832,0,0.308321
254,1/11/21 10:00,0.40513,0.399897,0.28636,0.382718,0,0.326687
255,1/11/21 11:00,0.417359,0.384215,0.306719,0.399811,0,0.335667
256,1/11/21 12:00,0.4244,0.370807,0.313344,0.414883,0,0.345177
257,1/11/21 13:00,0,0.403964,0.323241,0.410578,0,0.32468
258,1/11/21 14:00,0.353595,0.401563,0.320029,0.43287,0,0.329803
259,1/11/21 15:00,0.343368,0.3916,0.327325,0.464041,0,0
260,1/11/21 16:00,0.334796,0.390746,0.321269,0.475286,0,0.335058
261,1/11/21 17:00,0.321985,0.40396,0.324987,0.482029,0,0.337853
262,1/11/21 18:00,0.323486,0.396607,0.337076,0.518393,0,0.324875
263,1/11/21 19:00,0.323523,0.396385,0.319684,0.482461,0,0.332206
264,1/11/21 20:00,0.312605,0.384766,0.330912,0.46858,0,0.330522
265,1/11/21 21:00,0.291967,0.346521,0.291776,0.447894,0,0.293194
266,1/11/21 22:00,0.281198,0.347066,0.277698,0.454076,0,0.30057
267,1/11/21 23:00,0.277941,0.350691,0.288807,0.437637,0,0.301727
268,1/12/21 0:00,0.288181,0.355675,0.302528,0.429222,0,0.32537
269,1/12/21 1:00,0.294683,0.369199,0.301296,0.437429,0,0.32201
270,1/12/21 2:00,0.301527,0.37535,0.312659,0.435829,0,0.343976
271,1/12/21 3:00,0.296407,0.369779,0.309711,0.422802,0,0.340812
272,1/12/21 4:00,0.293726,0.367159,0.304729,0.417563,0,0.335808
273,1/12/21 5:00,0.288922,0.365759,0,0.412853,0,0.341896
274,1/12/21 6:00,0.286461,0,0.301866,0.412621,0,0.330263
275,1/12/21 7:00,0.286452,0.366811,0.314221,0.406524,0,0.346799
276,1/12/21 8:00,0.302535,0.38675,0.318143,0.418233,0,0.340868
277,1/12/21 9:00,0.302092,0.381856,0.313972,0.409022,0,0.336344
278,1/12/21 10:00,0.297949,0.429074,0.318009,0.414277,0,0.337738
279,1/12/21 11:00,0.302981,0.412702,0.306782,0.407621,0,0.352601
280,1/12/21 12:00,0.309678,0.386902,0.321246,0.397595,0,0.337898
281,1/12/21 13:00,0.311915,0.390952,0.3583,0.393031,0,0.339705
282,1/12/21 14:00,0.320812,0.414697,0.406739,0.412556,0,0.36481
283,1/12/21 15:00,0.355641,0.435393,0.397458,0.432995,0,0.363268
284,1/12/21 16:00,0.38923,0.531103,0.424316,0.456776,0,0.381359
285,1/12/21 17:00,0.476905,0.653103,0.466464,0.50828,0,0.441199
286,1/12/21 18:00,0.60164,0.842002,0.603413,0.558221,0,0.489306
287,1/12/21 19:00,0.604498,0.966866,0.6605,0.526743,0,0.524674
288,1/12/21 20:00,0,1.05568,0.738117,0.522963,0,0.587071
289,1/12/21 21:00,0.614332,1.14748,0.668171,0.489103,0,0.606917
290,1/12/21 22:00,0.514899,0.599414,0.574131,0.497961,0,0.421452
291,1/12/21 23:00,0.436001,0.492037,0.378267,0.417534,0,0.368685
292,1/13/21 0:00,0.386023,0.634881,0.374385,0.409146,0,0.407999
293,1/13/21 1:00,0.317435,0.429719,0.310958,0.417788,0,0.351871
294,1/13/21 2:00,0.249719,0.315146,0.238591,0.35866,0,0.282194
