data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc,Average
1/3/21 13:00,0.401738,0.260133,0.323175,0.325157,-1,0.302387,0.32251799999999997
1/3/21 14:00,0.407707,0.261893,0.318662,0.312198,-1,0.299069,0.3199058
1/3/21 15:00,0.405956,0.264184,0.31314,0.302796,-1,0.297755,0.3167662
1/3/21 16:00,0.416452,0.257069,0.306993,0.300374,-1,0.292167,0.31461100000000003
1/3/21 17:00,0.402384,0.25432,0.298029,0.291345,-1,0.298795,0.3089746
1/3/21 18:00,0.397649,0.253766,0.297873,0.291832,-1,0.298777,0.3079794
1/3/21 19:00,0.399744,0.255796,0.299576,0.292417,-1,0.303356,0.3101778
1/3/21 20:00,0.403308,0.264106,0.30204,0.310793,-1,0.315774,0.3192042
1/3/21 21:00,0.404542,0.271382,0.307473,0.307064,-1,0.31983,0.3220582
1/3/21 22:00,0.413119,0.277791,0.314938,0.303704,-1,0.322538,0.326418
1/3/21 23:00,-1,0.277933,0.317236,0.306367,-1,0.341149,0.248537
1/4/21 0:00,0.431763,0.279989,0.338383,0.301334,-1,0.349087,0.3401112
1/4/21 1:00,0.421688,0.290287,0.340158,0.29835,-1,0.343327,0.338762
1/4/21 2:00,0.417164,0.285221,0.340861,0.304265,-1,0.345305,0.3385632
1/4/21 3:00,0.431474,0.283804,0.338781,0.301175,-1,0.340667,0.33918020000000004
1/4/21 4:00,0.444169,0.284725,0.336921,0.299474,-1,0.350949,0.3432476
1/4/21 5:00,0.435914,0.293825,0.332278,0.301962,-1,0.353604,0.3435166
1/4/21 6:00,0.440562,0.295223,0.338727,0.303073,-1,0.361005,0.34771799999999997
1/4/21 7:00,0.457095,0.309098,0.341912,0.311238,-1,0.366446,0.3571578
1/4/21 8:00,0.463657,0.313957,0.33555,0.314891,-1,0.36622,0.35885500000000004
1/4/21 9:00,0.478364,0.303156,0.336184,0.319852,-1,0.352992,0.35810960000000003
1/4/21 10:00,0.480663,0.305212,0.369141,0.340982,-1,0.362875,0.37177460000000007
1/4/21 11:00,0.474692,0.30797,0.345872,0.316942,-1,0.383786,0.36585239999999997
1/4/21 12:00,0.472035,0.311463,0.364288,0.323735,-1,0.360659,0.36643600000000004
1/4/21 13:00,0.471342,0.312585,0.364376,0.326376,-1,0.355508,0.3660374
1/4/21 14:00,0.471515,0.328106,0.255652,0.318187,-1,0.350577,0.3448074
1/4/21 15:00,0.47549,0.315849,0.318554,0.340084,-1,0.360952,0.3621858
1/4/21 16:00,0.47513,0.318787,0.307263,0.325543,-1,0.364262,0.358197
1/4/21 17:00,0.467274,0.308769,0.287865,0.324331,-1,0.351084,0.34786459999999997
1/4/21 18:00,0.462497,0.299241,0.282817,0.323308,-1,0.353904,0.3443534
1/4/21 19:00,0.446256,0.303189,0.257046,0.310628,-1,0.339542,0.33133219999999997
1/4/21 20:00,0.450952,0.307255,0.265535,0.301497,-1,0.334393,0.33192640000000007
1/4/21 21:00,0.448706,0.301697,0.25719,0.302274,-1,0.343778,0.33072899999999994
1/4/21 22:00,0.457054,0.305399,0.256082,-1,-1,0.335898,0.2708866
1/4/21 23:00,0.456503,0.309398,0.264504,0.307666,-1,0.346852,0.33698459999999997
1/5/21 0:00,0.444929,0.291563,0.267766,0.302835,-1,0.348097,0.33103800000000005
1/5/21 1:00,0.434708,0.283691,0.242267,0.302863,-1,0.349599,0.3226256
1/5/21 2:00,0.433359,0.289504,0.245112,0.300377,-1,0.339674,0.32160520000000004
1/5/21 3:00,0.425412,0.27946,0.231635,0.289382,-1,0.33551,0.3122798
1/5/21 4:00,0.41519,0.275242,0.223823,0.281544,-1,0.33883,0.3069258
1/5/21 5:00,0.416575,0.269884,0.216,0.282362,-1,0.354863,0.30793679999999996
1/5/21 6:00,0.426204,0.27967,0.230788,0.288228,-1,0.342813,0.3135406
1/5/21 7:00,0.426042,0.292404,0.251428,0.291417,-1,0.332156,0.31868939999999996
1/5/21 8:00,0.429036,0.288743,0.253325,0.295261,-1,0.340932,0.3214594
1/5/21 9:00,-1,0.297505,0.247918,0.288178,-1,0.354973,0.2377148
1/5/21 10:00,0.448716,0.292662,0.260168,0.292014,-1,0.369329,0.33257780000000003
1/5/21 11:00,0.439617,0.286101,0.251139,0.298656,-1,0.346318,0.32436619999999994
1/5/21 12:00,0.43007,0.277768,0.249093,0.285786,-1,0.345974,0.31773819999999997
1/5/21 13:00,0.437931,0.283198,0.24952,0.28696,-1,0.349835,0.3214888
1/5/21 14:00,0.439701,0.290934,0.244784,0.278733,-1,0.33863,0.31855639999999996
1/5/21 15:00,0.444436,0.288167,0.244962,0.286583,-1,0.320198,0.3168692
1/5/21 16:00,0.455826,0.302686,0.266622,0.278015,-1,0.319726,0.32457499999999995
1/5/21 17:00,0.466167,0.315478,0.271427,0.294166,-1,-1,0.26944759999999995
1/5/21 18:00,0.457197,0.312385,0.268438,0.31883,-1,0.342927,0.33995539999999996
1/5/21 19:00,0.461986,0.311508,0.275296,0.320149,-1,0.345587,0.34290519999999997
1/5/21 20:00,0.477359,0.320978,0.290471,0.326363,-1,0.361974,0.355429
1/5/21 21:00,0.473607,0.327909,0.299029,0.324685,-1,0.366606,0.3583672
1/5/21 22:00,0.480012,0.34557,0.321056,0.324114,-1,0.380405,0.37023140000000004
1/5/21 23:00,0.477092,0.353217,0.327761,0.330558,-1,0.405997,0.37892499999999996
1/6/21 0:00,0.470017,0.346047,0.325878,0.327777,-1,0.388255,0.3715948
1/6/21 1:00,0.457055,0.334911,0.288298,0.31958,-1,0.369753,0.3539194
1/6/21 2:00,0.446246,0.318175,0.286056,0.313465,-1,0.385635,0.34991539999999993
1/6/21 3:00,0.443313,0.320817,0.278707,0.308786,-1,0.373446,0.3450138
1/6/21 4:00,0.427637,0.307645,0.279295,0.306239,-1,0.367202,0.3376036
1/6/21 5:00,0.419525,0.292546,0.265298,0.310486,-1,0.333385,0.324248
1/6/21 6:00,0.409638,0.277043,0.251294,0.303891,-1,0.330253,0.3144238
1/6/21 7:00,0.395397,0.263842,-1,0.289388,-1,0.324189,0.2545632
1/6/21 8:00,0.390165,0.258476,0.244549,0.280637,-1,0.312036,0.2971726
